cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,concrete_compressive_strength
0.05251141552511407,-0.20701168614357257,-1.0,1.0000000000000004,-1.0,-0.2383720930232558,-1.0000000000000004,-0.8991596638655461,-0.2961470662301686
-0.5981735159817353,0.057317751808569906,-1.0,1.0000000000000004,-1.0,-0.2383720930232558,-0.566951566951567,-0.5462184873949579,-0.029715436917652882
0.7488584474885842,-1.0,-1.0,-0.6237623762376239,-1.0,0.8546511627906979,0.17378917378917347,-0.5462184873949579,0.7542180810878871
0.24200913242009126,0.05286588759042865,-1.0,-0.14653465346534666,0.12222222222222201,-0.2726744186046508,-0.07293447293447297,-0.9663865546218486,-0.19239486275497353
-0.035159817351598344,0.45909849749582654,-1.0,-0.03960396039603964,-0.04444444444444451,0.42965116279069804,-0.8985754985754992,-0.9663865546218486,-0.33341727524553
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,-0.9663865546218486,-0.2175774364140015
0.7031963470319633,-0.33889816360601,-1.0,0.07128712871287135,-0.011111111111111072,-0.7029069767441856,0.06837606837606813,-0.9663865546218486,-0.10677411231427858
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,-0.9663865546218486,-0.2175774364140015
0.3086757990867579,-0.45965498052309406,-1.0,-0.388118811881188,0.34444444444444433,-0.7029069767441856,0.8900284900284898,-0.9663865546218486,-0.3510450768068496
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,-0.9663865546218486,-0.2175774364140015
-0.010045662100456765,0.18252643294379545,-1.0,-0.43168316831683207,0.5888888888888888,-0.7029069767441856,0.6319088319088317,-0.9663865546218486,-0.4240745404180307
0.3689497716894976,-0.47301057317751805,-1.0,-0.5960396039603961,0.2666666666666666,-0.15232558139534902,0.47065527065527046,-0.9663865546218486,-0.02367161923948613
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.9663865546218486,-0.16973054646184838
0.012328767123287454,0.5737340011129664,-1.0,0.12475247524752486,0.14444444444444438,-0.17616279069767415,-0.6245014245014247,-0.9663865546218486,-0.34600856207504405
0.2671232876712326,-0.1585976627712854,-1.0,-0.4673267326732673,0.7666666666666666,0.9377906976744184,-0.9373219373219377,-0.9663865546218486,-0.33845378997733566
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.9663865546218486,-0.16973054646184838
-0.15844748858447488,0.11797440178074581,-1.0,-0.6495049504950496,0.24444444444444424,0.18372093023255864,0.19487179487179507,-0.9663865546218486,-0.44422059934525304
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.9663865546218486,-0.16973054646184838
0.5388127853881275,-0.015025041736226985,-1.0,0.16831683168316847,0.23333333333333317,-0.5122093023255818,-0.35099715099715123,-0.9663865546218486,-0.06900025182573666
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.9663865546218486,-0.16973054646184838
0.0771689497716892,0.05175292153589317,-1.0,-0.05148514851485153,0.05555555555555558,-0.16453488372092995,-0.07806267806267808,-0.9663865546218486,-0.4517753714429614
0.24200913242009126,0.05286588759042865,-1.0,-0.14653465346534666,0.12222222222222201,-0.2726744186046508,-0.07293447293447297,-0.8991596638655461,0.10475950642155651
-0.035159817351598344,0.45909849749582654,-1.0,-0.03960396039603964,-0.04444444444444451,0.42965116279069804,-0.8985754985754992,-0.8991596638655461,0.019138755980861122
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,-0.8991596638655461,0.18030722739864036
0.7031963470319633,-0.33889816360601,-1.0,0.07128712871287135,-0.011111111111111072,-0.7029069767441856,0.06837606837606813,-0.8991596638655461,0.34147569881641915
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,-0.8991596638655461,0.18030722739864036
0.3086757990867579,-0.45965498052309406,-1.0,-0.388118811881188,0.34444444444444433,-0.7029069767441856,0.8900284900284898,-0.8991596638655461,-0.1798035759254596
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,-0.8991596638655461,0.18030722739864036
-0.010045662100456765,0.18252643294379545,-1.0,-0.43168316831683207,0.5888888888888888,-0.7029069767441856,0.6319088319088317,-0.8991596638655461,-0.2175774364140015
0.3689497716894976,-0.47301057317751805,-1.0,-0.5960396039603961,0.2666666666666666,-0.15232558139534902,0.47065527065527046,-0.8991596638655461,0.3037018383278771
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.8991596638655461,0.3490304709141274
0.012328767123287454,0.5737340011129664,-1.0,0.12475247524752486,0.14444444444444438,-0.17616279069767415,-0.6245014245014247,-0.8991596638655461,0.1954167715940569
0.2671232876712326,-0.1585976627712854,-1.0,-0.4673267326732673,0.7666666666666666,0.9377906976744184,-0.9373219373219377,-0.8991596638655461,0.12742382271468156
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.8991596638655461,0.3490304709141274
-0.15844748858447488,0.11797440178074581,-1.0,-0.6495049504950496,0.24444444444444424,0.18372093023255864,0.19487179487179507,-0.8991596638655461,-0.10173759758247292
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.8991596638655461,0.3490304709141274
0.5388127853881275,-0.015025041736226985,-1.0,0.16831683168316847,0.23333333333333317,-0.5122093023255818,-0.35099715099715123,-0.8991596638655461,0.3540669856459331
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.8991596638655461,-0.48199445983379496
0.0771689497716892,0.05175292153589317,-1.0,-0.05148514851485153,0.05555555555555558,-0.16453488372092995,-0.07806267806267808,-0.8991596638655461,-0.17476706119365393
0.24200913242009126,0.05286588759042865,-1.0,-0.14653465346534666,0.12222222222222201,-0.2726744186046508,-0.07293447293447297,-0.5462184873949579,0.4797280282044827
-0.035159817351598344,0.45909849749582654,-1.0,-0.03960396039603964,-0.04444444444444451,0.42965116279069804,-0.8985754985754992,-0.5462184873949579,0.44724250818433653
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,-0.5462184873949579,0.45958196927726025
0.7031963470319633,-0.33889816360601,-1.0,0.07128712871287135,-0.011111111111111072,-0.7029069767441856,0.06837606837606813,-0.5462184873949579,0.6612943842860741
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,-0.5462184873949579,0.45958196927726025
0.3086757990867579,-0.45965498052309406,-1.0,-0.388118811881188,0.34444444444444433,-0.7029069767441856,0.8900284900284898,-0.5462184873949579,0.21808108788718217
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,-0.5462184873949579,0.45958196927726025
-0.010045662100456765,0.18252643294379545,-1.0,-0.43168316831683207,0.5888888888888888,-0.7029069767441856,0.6319088319088317,-0.5462184873949579,0.3389574414505163
0.3689497716894976,-0.47301057317751805,-1.0,-0.5960396039603961,0.2666666666666666,-0.15232558139534902,0.47065527065527046,-0.5462184873949579,0.6663308990178798
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.5462184873949579,0.736842105263158
0.012328767123287454,0.5737340011129664,-1.0,0.12475247524752486,0.14444444444444438,-0.17616279069767415,-0.6245014245014247,-0.5462184873949579,0.8224628557038531
0.2671232876712326,-0.1585976627712854,-1.0,-0.4673267326732673,0.7666666666666666,0.9377906976744184,-0.9373219373219377,-0.5462184873949579,0.2558549483757242
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.5462184873949579,0.736842105263158
-0.15844748858447488,0.11797440178074581,-1.0,-0.6495049504950496,0.24444444444444424,0.18372093023255864,0.19487179487179507,-0.5462184873949579,0.6461848400906574
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.5462184873949579,0.736842105263158
0.5388127853881275,-0.015025041736226985,-1.0,0.16831683168316847,0.23333333333333317,-0.5122093023255818,-0.35099715099715123,-0.5462184873949579,0.6033744648703099
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.5462184873949579,0.736842105263158
0.0771689497716892,0.05175292153589317,-1.0,-0.05148514851485153,0.05555555555555558,-0.16453488372092995,-0.07806267806267808,-0.5462184873949579,0.19793502895995974
0.24200913242009126,0.05286588759042865,-1.0,-0.14653465346534666,0.12222222222222201,-0.2726744186046508,-0.07293447293447297,-0.07563025210084029,0.5378997733568371
-0.035159817351598344,0.45909849749582654,-1.0,-0.03960396039603964,-0.04444444444444451,0.42965116279069804,-0.8985754985754992,-0.07563025210084029,0.5756736338453792
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,-0.07563025210084029,0.5605640896499622
0.7031963470319633,-0.33889816360601,-1.0,0.07128712871287135,-0.011111111111111072,-0.7029069767441856,0.06837606837606813,-0.07563025210084029,0.7620246789221858
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,-0.07563025210084029,0.5605640896499622
0.3086757990867579,-0.45965498052309406,-1.0,-0.388118811881188,0.34444444444444433,-0.7029069767441856,0.8900284900284898,-0.07563025210084029,0.33140266935280804
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,-0.07563025210084029,0.5605640896499622
-0.010045662100456765,0.18252643294379545,-1.0,-0.43168316831683207,0.5888888888888888,-0.7029069767441856,0.6319088319088317,-0.07563025210084029,0.6058927222362125
0.3689497716894976,-0.47301057317751805,-1.0,-0.5960396039603961,0.2666666666666666,-0.15232558139534902,0.47065527065527046,-0.07563025210084029,0.797280282044825
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.07563025210084029,0.8879375472173257
0.012328767123287454,0.5737340011129664,-1.0,0.12475247524752486,0.14444444444444438,-0.17616279069767415,-0.6245014245014247,-0.07563025210084029,0.9609670108285067
0.2671232876712326,-0.1585976627712854,-1.0,-0.4673267326732673,0.7666666666666666,0.9377906976744184,-0.9373219373219377,-0.07563025210084029,0.32384789725509955
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.07563025210084029,0.8879375472173257
-0.15844748858447488,0.11797440178074581,-1.0,-0.6495049504950496,0.24444444444444424,0.18372093023255864,0.19487179487179507,-0.07563025210084029,0.779400654746915
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.07563025210084029,0.8879375472173257
0.5388127853881275,-0.015025041736226985,-1.0,0.16831683168316847,0.23333333333333317,-0.5122093023255818,-0.35099715099715123,-0.07563025210084029,0.7469151347267693
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,-0.07563025210084029,0.8879375472173257
0.0771689497716892,0.05175292153589317,-1.0,-0.05148514851485153,0.05555555555555558,-0.16453488372092995,-0.07806267806267808,-0.07563025210084029,0.44950893981364914
0.24200913242009126,0.05286588759042865,-1.0,-0.14653465346534666,0.12222222222222201,-0.2726744186046508,-0.07293447293447297,0.5126050420168067,0.5756736338453792
-0.035159817351598344,0.45909849749582654,-1.0,-0.03960396039603964,-0.04444444444444451,0.42965116279069804,-0.8985754985754992,0.5126050420168067,0.6184840090657264
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,0.5126050420168067,0.5832284059430874
0.7031963470319633,-0.33889816360601,-1.0,0.07128712871287135,-0.011111111111111072,-0.7029069767441856,0.06837606837606813,0.5126050420168067,0.8096197431377488
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,0.5126050420168067,0.5832284059430874
0.3086757990867579,-0.45965498052309406,-1.0,-0.388118811881188,0.34444444444444433,-0.7029069767441856,0.8900284900284898,0.5126050420168067,0.3918408461344751
0.4748858447488582,-0.4084585420144685,-1.0,-0.4752475247524752,0.8333333333333333,-0.7029069767441856,0.6700854700854704,0.5126050420168067,0.5832284059430874
-0.010045662100456765,0.18252643294379545,-1.0,-0.43168316831683207,0.5888888888888888,-0.7029069767441856,0.6319088319088317,0.5126050420168067,0.6562578695542685
0.3689497716894976,-0.47301057317751805,-1.0,-0.5960396039603961,0.2666666666666666,-0.15232558139534902,0.47065527065527046,0.5126050420168067,0.8426089146310753
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,0.5126050420168067,0.9383026945353816
0.2671232876712326,-0.1585976627712854,-1.0,-0.4673267326732673,0.7666666666666666,0.9377906976744184,-0.9373219373219377,0.5126050420168067,0.3641400151095442
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,0.5126050420168067,0.9383026945353816
-0.15844748858447488,0.11797440178074581,-1.0,-0.6495049504950496,0.24444444444444424,0.18372093023255864,0.19487179487179507,0.5126050420168067,0.8753462603878117
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,0.5126050420168067,0.9383026945353816
0.5388127853881275,-0.015025041736226985,-1.0,0.16831683168316847,0.23333333333333317,-0.5122093023255818,-0.35099715099715123,0.5126050420168067,0.7872072525812137
0.1899543378995434,0.05175292153589317,-1.0,-0.24950495049504928,0.28888888888888875,-0.16453488372092995,-0.07806267806267808,0.5126050420168067,0.9383026945353816
0.0771689497716892,0.05175292153589317,-1.0,-0.05148514851485153,0.05555555555555558,-0.16453488372092995,-0.07806267806267808,0.5126050420168067,0.64870309745656
-0.4502283105022833,-1.0,-0.03348325837081456,0.23366336633663387,-0.5,-0.03430232558139501,0.5743589743589741,-0.9663865546218486,-0.7670611936539914
-0.4502283105022833,-1.0,-0.03348325837081456,0.23366336633663387,-0.5,-0.03430232558139501,0.5743589743589741,-0.7815126050420167,-0.4429614706623016
-0.4502283105022833,-1.0,-0.03348325837081456,0.23366336633663387,-0.5,-0.03430232558139501,0.5743589743589741,-0.5462184873949579,-0.4318811382523293
-0.4502283105022833,-1.0,-0.03348325837081456,0.23366336633663387,-0.5,-0.03430232558139501,0.5743589743589741,-0.07563025210084029,-0.3170486023671619
-0.4502283105022833,-1.0,-0.03348325837081456,0.23366336633663387,-0.5,-0.03430232558139501,0.5743589743589741,0.6638655462184875,-0.03349282296650702
-0.3981735159817352,-1.0,-0.05447276361819087,0.4039603960396043,-0.48888888888888893,-0.1511627906976747,0.4712250712250716,-0.9663865546218486,-0.7972802820448249
-0.3981735159817352,-1.0,-0.05447276361819087,0.4039603960396043,-0.48888888888888893,-0.1511627906976747,0.4712250712250716,-0.7815126050420167,-0.5011332158146562
-0.3981735159817352,-1.0,-0.05447276361819087,0.4039603960396043,-0.48888888888888893,-0.1511627906976747,0.4712250712250716,-0.5462184873949579,-0.4835054142533367
-0.3981735159817352,-1.0,-0.05447276361819087,0.4039603960396043,-0.48888888888888893,-0.1511627906976747,0.4712250712250716,-0.07563025210084029,-0.3621254092168219
-0.3981735159817352,-1.0,-0.05447276361819087,0.4039603960396043,-0.48888888888888893,-0.1511627906976747,0.4712250712250716,0.6638655462184875,-0.18836565096952895
-0.5767123287671235,-1.0,0.004497751124437732,-0.23564356435643585,-0.16666666666666674,0.19418604651162763,0.7772079772079765,-0.9663865546218486,-0.7451523545706371
-0.5767123287671235,-1.0,0.004497751124437732,-0.23564356435643585,-0.16666666666666674,0.19418604651162763,0.7772079772079765,-0.7815126050420167,-0.4293628808864266
-0.5767123287671235,-1.0,0.004497751124437732,-0.23564356435643585,-0.16666666666666674,0.19418604651162763,0.7772079772079765,-0.5462184873949579,-0.41097960211533613
-0.5767123287671235,-1.0,0.004497751124437732,-0.23564356435643585,-0.16666666666666674,0.19418604651162763,0.7772079772079765,-0.07563025210084029,-0.20347519516494583
-0.5767123287671235,-1.0,0.004497751124437732,-0.23564356435643585,-0.16666666666666674,0.19418604651162763,0.7772079772079765,0.6638655462184875,-0.1183580961974312
-0.5949771689497719,-1.0,0.25337331334332847,-0.3049504950495052,-0.13333333333333341,0.6802325581395348,0.19658119658119677,-0.9663865546218486,-0.6799294887937547
-0.5949771689497719,-1.0,0.25337331334332847,-0.3049504950495052,-0.13333333333333341,0.6802325581395348,0.19658119658119677,-0.7815126050420167,-0.5283303953664065
-0.5949771689497719,-1.0,0.25337331334332847,-0.3049504950495052,-0.13333333333333341,0.6802325581395348,0.19658119658119677,-0.5462184873949579,-0.3938554520271972
-0.5949771689497719,-1.0,0.25337331334332847,-0.3049504950495052,-0.13333333333333341,0.6802325581395348,0.19658119658119677,-0.07563025210084029,-0.16872324351548718
-0.5949771689497719,-1.0,0.25337331334332847,-0.3049504950495052,-0.13333333333333341,0.6802325581395348,0.19658119658119677,0.6638655462184875,-0.03701838327877094
-0.49726027397260286,-1.0,0.21539230384807606,0.055445544554455495,-0.3666666666666667,0.4918604651162788,0.05584045584045505,-0.9663865546218486,-0.7446487030974565
-0.49726027397260286,-1.0,0.21539230384807606,0.055445544554455495,-0.3666666666666667,0.4918604651162788,0.05584045584045505,-0.7815126050420167,-0.5318559556786703
-0.49726027397260286,-1.0,0.21539230384807606,0.055445544554455495,-0.3666666666666667,0.4918604651162788,0.05584045584045505,-0.5462184873949579,-0.4316293125157391
-0.49726027397260286,-1.0,0.21539230384807606,0.055445544554455495,-0.3666666666666667,0.4918604651162788,0.05584045584045505,-0.07563025210084029,-0.19743137748677908
-0.49726027397260286,-1.0,0.21539230384807606,0.055445544554455495,-0.3666666666666667,0.4918604651162788,0.05584045584045505,0.6638655462184875,-0.061193653991437835
-0.4155251141552512,-1.0,0.18240879560219891,0.3564356435643563,-0.48888888888888893,0.32790697674418645,-0.06210826210826248,-0.9663865546218486,-0.8060941828254848
-0.4155251141552512,-1.0,0.18240879560219891,0.3564356435643563,-0.48888888888888893,0.32790697674418645,-0.06210826210826248,-0.7815126050420167,-0.5530093175522538
-0.4155251141552512,-1.0,0.18240879560219891,0.3564356435643563,-0.48888888888888893,0.32790697674418645,-0.06210826210826248,-0.5462184873949579,-0.44220599345253075
-0.4155251141552512,-1.0,0.18240879560219891,0.3564356435643563,-0.48888888888888893,0.32790697674418645,-0.06210826210826248,-0.07563025210084029,-0.26441702341979345
-0.4155251141552512,-1.0,0.18240879560219891,0.3564356435643563,-0.48888888888888893,0.32790697674418645,-0.06210826210826248,0.6638655462184875,-0.16872324351548718
-0.5968036529680366,-1.0,0.25137431284357836,-0.30891089108910874,0.10000000000000009,0.6691860465116273,0.18860398860398853,-0.9663865546218486,-0.820700075547721
-0.5968036529680366,-1.0,0.25137431284357836,-0.30891089108910874,0.10000000000000009,0.6691860465116273,0.18860398860398853,-0.7815126050420167,-0.4865273230924201
-0.5968036529680366,-1.0,0.25137431284357836,-0.30891089108910874,0.10000000000000009,0.6691860465116273,0.18860398860398853,-0.5462184873949579,-0.34172752455300925
-0.5968036529680366,-1.0,0.25137431284357836,-0.30891089108910874,0.10000000000000009,0.6691860465116273,0.18860398860398853,-0.07563025210084029,-0.08763535633341712
-0.5968036529680366,-1.0,0.25137431284357836,-0.30891089108910874,0.10000000000000009,0.6691860465116273,0.18860398860398853,0.6638655462184875,-0.04155124653739617
-0.7073059360730595,-1.0,0.6321839080459772,-0.01980198019801982,-0.5,0.49767441860465045,0.060398860398860776,-0.9663865546218486,-0.7877109040543944
-0.7073059360730595,-1.0,0.6321839080459772,-0.01980198019801982,-0.5,0.49767441860465045,0.060398860398860776,-0.7815126050420167,-0.4170234197935029
-0.7073059360730595,-1.0,0.6321839080459772,-0.01980198019801982,-0.5,0.49767441860465045,0.060398860398860776,-0.5462184873949579,-0.516242760010073
-0.7073059360730595,-1.0,0.6321839080459772,-0.01980198019801982,-0.5,0.49767441860465045,0.060398860398860776,-0.07563025210084029,-0.3376983127675648
-0.7073059360730595,-1.0,0.6321839080459772,-0.01980198019801982,-0.5,0.49767441860465045,0.060398860398860776,0.6638655462184875,-0.2140518761017376
-0.48995433789954357,-0.4540901502504173,-0.7551224387806097,0.0831683168316828,-0.23333333333333328,0.53953488372093,0.09059829059829028,-0.9663865546218486,-0.605389070763032
-0.48995433789954357,-0.4540901502504173,-0.7551224387806097,0.0831683168316828,-0.23333333333333328,0.53953488372093,0.09059829059829028,-0.7815126050420167,-0.2933769831276756
-0.48995433789954357,-0.4540901502504173,-0.7551224387806097,0.0831683168316828,-0.23333333333333328,0.53953488372093,0.09059829059829028,-0.5462184873949579,0.09242004532863257
-0.48995433789954357,-0.4540901502504173,-0.7551224387806097,0.0831683168316828,-0.23333333333333328,0.53953488372093,0.09059829059829028,-0.07563025210084029,0.21984386804331413
-0.48995433789954357,-0.4540901502504173,-0.7551224387806097,0.0831683168316828,-0.23333333333333328,0.53953488372093,0.09059829059829028,0.6638655462184875,0.29866532359607145
-0.48949771689497723,-0.4540901502504173,-0.7551224387806097,0.0831683168316828,-0.25555555555555554,0.5406976744186052,0.09116809116809055,-0.9663865546218486,-0.7267690757995466
-0.48949771689497723,-0.4540901502504173,-0.7551224387806097,0.0831683168316828,-0.25555555555555554,0.5406976744186052,0.09116809116809055,-0.7815126050420167,-0.6094182825484764
-0.48949771689497723,-0.4540901502504173,-0.7551224387806097,0.0831683168316828,-0.25555555555555554,0.5406976744186052,0.09116809116809055,-0.5462184873949579,-0.04558045832284052
